2025-11-10,,,,,,,,,,,,,,,,,,,,,,,,,
American Express Co,AXP,3M Co,MMM,Amgen Inc,AMGN,Apple Inc,AAPL,Boeing Co,BA,Caterpillar Inc,CAT,Chevron Corp,CVX,Cisco Systems Inc,CSCO,Coca-Cola Co,KO,Dow Inc,DOW,Goldman Sachs Group Inc,GS,Home Depot Inc,HD,Honeywell International Inc,HON
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2025-11-04 16:00:00,"300,85",2025-11-04 16:00:00,"300,85",2025-11-05 16:00:00,186,2025-11-05 16:00:00,"311,68",2025-11-07 16:00:00,"299,66",2025-11-07 16:00:00,"86,28",2025-11-05 16:00:00,"507,16",2025-11-05 16:00:00,"62,11",2025-11-04 16:00:00,"147,17",2025-11-04 16:00:00,"254,44",2025-11-04 16:00:00,"277,28",2025-11-04 16:00:00,"330,83",2025-11-04 16:00:00,"39,32"
2025-11-05 16:00:00,"306,77",2025-11-05 16:00:00,"306,77",2025-11-06 16:00:00,"186,97",2025-11-06 16:00:00,"313,42",,,,,2025-11-06 16:00:00,"497,1",2025-11-06 16:00:00,"61,89",2025-11-05 16:00:00,"145,79",2025-11-05 16:00:00,"252,68",2025-11-05 16:00:00,"276,65",2025-11-05 16:00:00,"327,74",2025-11-05 16:00:00,"39,69"
2025-11-06 16:00:00,"312,42",2025-11-06 16:00:00,"312,42",2025-11-07 16:00:00,"186,57",2025-11-07 16:00:00,"314,21",,,,,2025-11-07 16:00:00,"496,82",2025-11-07 16:00:00,"61,09",2025-11-06 16:00:00,"146,13",2025-11-06 16:00:00,"239,27",2025-11-06 16:00:00,"276,26",2025-11-06 16:00:00,"321,56",2025-11-06 16:00:00,"39,82"
2025-11-07 16:00:00,"306,38",2025-11-07 16:00:00,"306,38",,,,,,,,,,,,,2025-11-07 16:00:00,"146,98",2025-11-07 16:00:00,"239,88",2025-11-07 16:00:00,"279,81",2025-11-07 16:00:00,"324,21",2025-11-07 16:00:00,"40,03"
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Visa Inc,V,Walgreen Boots Alliance Ord Shs,WBA,Walmart Inc,WMT,Walt Disney Co,DIS,,,,,,,,,,,,,,,,,,
Date,Close,Date,Close,Date,Close,Date,Close,,,,,,,,,,,,,,,,,,
2024-11-11 16:00:00,"310,92",2024-11-11 15:00:00,192,2024-11-11 16:00:00,"84,21",2024-11-11 16:00:00,"100,86",,,,,,,,,,,,,,,,,,
2024-11-12 16:00:00,"309,85",2024-11-12 15:00:00,188,2024-11-12 16:00:00,"84,99",2024-11-12 16:00:00,"100,99",,,,,,,,,,,,,,,,,,
2024-11-13 16:00:00,"309,48",2024-11-13 15:00:00,"188,7",2024-11-13 16:00:00,"85,5",2024-11-13 16:00:00,"102,72",,,,,,,,,,,,,,,,,,
2024-11-14 16:00:00,"308,25",2024-11-14 15:00:00,181,2024-11-14 16:00:00,"84,47",2024-11-14 16:00:00,"109,12",,,,,,,,,,,,,,,,,,
2024-11-15 16:00:00,"309,64",2024-11-15 15:00:00,175,2024-11-15 16:00:00,"84,25",2024-11-15 16:00:00,"115,08",,,,,,,,,,,,,,,,,,
2024-11-18 16:00:00,"312,16",2024-11-19 15:00:00,"171,49",2024-11-18 16:00:00,"84,08",2024-11-18 16:00:00,"113,54",,,,,,,,,,,,,,,,,,
2024-11-19 16:00:00,"311,85",2024-11-20 15:00:00,"166,25",2024-11-19 16:00:00,"86,6",2024-11-19 16:00:00,"112,42",,,,,,,,,,,,,,,,,,
2024-11-20 16:00:00,"307,39",2024-11-21 15:00:00,166,2024-11-20 16:00:00,"87,18",2024-11-20 16:00:00,"114,26",,,,,,,,,,,,,,,,,,
2024-11-21 16:00:00,"309,9",2024-11-22 15:00:00,"175,61",2024-11-21 16:00:00,"88,39",2024-11-21 16:00:00,"114,72",,,,,,,,,,,,,,,,,,
2024-11-22 16:00:00,"309,92",2024-11-25 15:00:00,"183,5",2024-11-22 16:00:00,"90,44",2024-11-22 16:00:00,"115,65",,,,,,,,,,,,,,,,,,
2024-11-25 16:00:00,"313,19",2024-11-26 15:00:00,180,2024-11-25 16:00:00,"89,5",2024-11-25 16:00:00,116,,,,,,,,,,,,,,,,,,
2024-11-26 16:00:00,"311,82",2024-11-27 15:00:00,"185,75",2024-11-26 16:00:00,"91,31",2024-11-26 16:00:00,"115,45",,,,,,,,,,,,,,,,,,
2024-11-27 16:00:00,"314,7",2024-11-29 15:00:00,184,2024-11-27 16:00:00,"91,88",2024-11-27 16:00:00,"117,6",,,,,,,,,,,,,,,,,,
2024-11-29 13:00:00,"315,08",2024-12-02 15:00:00,183,2024-11-29 13:00:00,"92,5",2024-11-29 13:00:00,"117,47",,,,,,,,,,,,,,,,,,
2024-12-02 16:00:00,"316,65",2024-12-03 15:00:00,"184,5",2024-12-02 16:00:00,"92,64",2024-12-02 16:00:00,"117,16",,,,,,,,,,,,,,,,,,
2024-12-03 16:00:00,"313,01",2024-12-04 15:00:00,179,2024-12-03 16:00:00,"93,51",2024-12-03 16:00:00,"116,45",,,,,,,,,,,,,,,,,,
2024-12-04 16:00:00,"309,9",2024-12-05 15:00:00,"171,21",2024-12-04 16:00:00,"94,45",2024-12-04 16:00:00,"116,99",,,,,,,,,,,,,,,,,,
2024-12-05 16:00:00,"309,08",2024-12-06 15:00:00,"171,99",2024-12-05 16:00:00,"95,3",2024-12-05 16:00:00,"116,5",,,,,,,,,,,,,,,,,,
2024-12-06 16:00:00,"311,01",2024-12-09 15:00:00,"178,1",2024-12-06 16:00:00,"95,7",2024-12-06 16:00:00,"116,73",,,,,,,,,,,,,,,,,,
2024-12-09 16:00:00,"308,3",2024-12-10 15:00:00,"207,86",2024-12-09 16:00:00,"93,83",2024-12-09 16:00:00,"114,61",,,,,,,,,,,,,,,,,,
2024-12-10 16:00:00,"312,38",2024-12-11 15:00:00,"195,5",2024-12-10 16:00:00,"94,55",2024-12-10 16:00:00,"114,73",,,,,,,,,,,,,,,,,,
2024-12-11 16:00:00,"313,79",2024-12-13 15:00:00,"209,97",2024-12-11 16:00:00,"94,96",2024-12-11 16:00:00,"114,61",,,,,,,,,,,,,,,,,,
2024-12-12 16:00:00,"314,23",2024-12-16 15:00:00,203,2024-12-12 16:00:00,"94,09",2024-12-12 16:00:00,"114,9",,,,,,,,,,,,,,,,,,
2024-12-13 16:00:00,"314,74",2024-12-17 15:00:00,"201,5",2024-12-13 16:00:00,"94,25",2024-12-13 16:00:00,"113,34",,,,,,,,,,,,,,,,,,
2024-12-16 16:00:00,"315,89",2024-12-18 15:00:00,"203,04",2024-12-16 16:00:00,"94,87",2024-12-16 16:00:00,"112,11",,,,,,,,,,,,,,,,,,
2024-12-17 16:00:00,"318,3",2024-12-19 15:00:00,191,2024-12-17 16:00:00,"95,42",2024-12-17 16:00:00,"113,02",,,,,,,,,,,,,,,,,,
2024-12-18 16:00:00,"309,78",2024-12-20 15:00:00,191,2024-12-18 16:00:00,"93,55",2024-12-18 16:00:00,"111,35",,,,,,,,,,,,,,,,,,
2024-12-19 16:00:00,"314,88",2024-12-23 15:00:00,187,2024-12-19 16:00:00,"93,4",2024-12-19 16:00:00,"111,37",,,,,,,,,,,,,,,,,,
2024-12-20 16:00:00,"317,71",2024-12-26 15:00:00,193,2024-12-20 16:00:00,"92,24",2024-12-20 16:00:00,"112,03",,,,,,,,,,,,,,,,,,
2024-12-23 16:00:00,"317,22",2024-12-27 15:00:00,195,2024-12-23 16:00:00,"90,35",2024-12-23 16:00:00,"111,4",,,,,,,,,,,,,,,,,,
2024-12-24 13:00:00,"320,65",2024-12-30 15:00:00,193,2024-12-24 13:00:00,"92,68",2024-12-24 13:00:00,"112,56",,,,,,,,,,,,,,,,,,
2024-12-26 16:00:00,"320,91",2024-12-31 15:00:00,"193,42",2024-12-26 16:00:00,"92,79",2024-12-26 16:00:00,"112,55",,,,,,,,,,,,,,,,,,
2024-12-27 16:00:00,"318,66",2025-01-03 15:00:00,"193,42",2024-12-27 16:00:00,"91,66",2024-12-27 16:00:00,"111,55",,,,,,,,,,,,,,,,,,
2024-12-30 16:00:00,"315,31",2025-01-06 15:00:00,"197,35",2024-12-30 16:00:00,"90,57",2024-12-30 16:00:00,"110,8",,,,,,,,,,,,,,,,,,
2024-12-31 16:00:00,"316,04",2025-01-07 15:00:00,197,2024-12-31 16:00:00,"90,35",2024-12-31 16:00:00,"111,35",,,,,,,,,,,,,,,,,,
2025-01-02 16:00:00,"314,4",2025-01-08 15:00:00,189,2025-01-02 16:00:00,90,2025-01-02 16:00:00,"110,82",,,,,,,,,,,,,,,,,,
2025-01-03 16:00:00,"314,91",2025-01-10 15:00:00,"244,25",2025-01-03 16:00:00,"90,78",2025-01-03 16:00:00,"111,16",,,,,,,,,,,,,,,,,,
2025-01-06 16:00:00,"313,04",2025-01-13 15:00:00,245,2025-01-06 16:00:00,"91,43",2025-01-06 16:00:00,"111,05",,,,,,,,,,,,,,,,,,
2025-01-07 16:00:00,"311,67",2025-01-14 15:00:00,251,2025-01-07 16:00:00,"90,81",2025-01-07 16:00:00,"111,39",,,,,,,,,,,,,,,,,,
2025-01-08 16:00:00,"312,6",2025-01-15 15:00:00,258,2025-01-08 16:00:00,"91,8",2025-01-08 16:00:00,"109,76",,,,,,,,,,,,,,,,,,
2025-01-10 16:00:00,"307,71",2025-01-16 15:00:00,269,2025-01-10 16:00:00,93,2025-01-10 16:00:00,"108,65",,,,,,,,,,,,,,,,,,
2025-01-13 16:00:00,"306,92",2025-01-17 15:00:00,"268,39",2025-01-13 16:00:00,"91,53",2025-01-13 16:00:00,"108,08",,,,,,,,,,,,,,,,,,
2025-01-14 16:00:00,"309,09",2025-01-21 15:00:00,"227,13",2025-01-14 16:00:00,"90,79",2025-01-14 16:00:00,"108,12",,,,,,,,,,,,,,,,,,
2025-01-15 16:00:00,"316,28",2025-01-22 15:00:00,236,2025-01-15 16:00:00,"91,34",2025-01-15 16:00:00,"108,18",,,,,,,,,,,,,,,,,,
2025-01-16 16:00:00,"317,25",2025-01-23 15:00:00,"237,05",2025-01-16 16:00:00,"91,3",2025-01-16 16:00:00,"106,46",,,,,,,,,,,,,,,,,,
2025-01-17 16:00:00,"319,62",2025-01-24 15:00:00,"235,99",2025-01-17 16:00:00,"91,94",2025-01-17 16:00:00,"107,02",,,,,,,,,,,,,,,,,,
2025-01-21 16:00:00,"323,63",2025-01-27 15:00:00,"231,9",2025-01-21 16:00:00,"93,08",2025-01-21 16:00:00,"108,7",,,,,,,,,,,,,,,,,,
2025-01-22 16:00:00,"323,56",2025-01-28 15:00:00,"224,5",2025-01-22 16:00:00,"93,23",2025-01-22 16:00:00,"108,81",,,,,,,,,,,,,,,,,,
2025-01-23 16:00:00,"328,21",2025-01-29 15:00:00,234,2025-01-23 16:00:00,"93,81",2025-01-23 16:00:00,"111,04",,,,,,,,,,,,,,,,,,
2025-01-24 16:00:00,"330,2",2025-01-30 15:00:00,"234,76",2025-01-24 16:00:00,"94,76",2025-01-24 16:00:00,"112,16",,,,,,,,,,,,,,,,,,
2025-01-27 16:00:00,"334,54",2025-01-31 15:00:00,213,2025-01-27 16:00:00,"97,4",2025-01-27 16:00:00,"113,34",,,,,,,,,,,,,,,,,,
2025-01-28 16:00:00,"334,48",2025-02-04 15:00:00,"198,5",2025-01-28 16:00:00,"97,29",2025-01-28 16:00:00,"112,14",,,,,,,,,,,,,,,,,,
2025-01-29 16:00:00,"335,88",2025-02-05 15:00:00,"208,5",2025-01-29 16:00:00,"97,5",2025-01-29 16:00:00,"113,19",,,,,,,,,,,,,,,,,,
2025-01-30 16:00:00,"343,05",2025-02-06 15:00:00,210,2025-01-30 16:00:00,"98,65",2025-01-30 16:00:00,"113,43",,,,,,,,,,,,,,,,,,
2025-01-31 16:00:00,"341,8",2025-02-07 15:00:00,204,2025-01-31 16:00:00,"98,16",2025-01-31 16:00:00,"113,06",,,,,,,,,,,,,,,,,,
2025-02-03 16:00:00,"345,82",2025-02-10 15:00:00,206,2025-02-03 16:00:00,"99,54",2025-02-03 16:00:00,114,,,,,,,,,,,,,,,,,,
2025-02-04 16:00:00,"345,15",2025-02-11 15:00:00,193,2025-02-04 16:00:00,"100,77",2025-02-04 16:00:00,"113,3",,,,,,,,,,,,,,,,,,
2025-02-05 16:00:00,"349,44",2025-02-12 15:00:00,193,2025-02-05 16:00:00,"102,46",2025-02-05 16:00:00,"110,54",,,,,,,,,,,,,,,,,,
2025-02-06 16:00:00,"347,48",2025-02-13 15:00:00,198,2025-02-06 16:00:00,"102,85",2025-02-06 16:00:00,"112,09",,,,,,,,,,,,,,,,,,
2025-02-07 16:00:00,"348,02",2025-02-14 15:00:00,200,2025-02-07 16:00:00,"101,15",2025-02-07 16:00:00,"110,86",,,,,,,,,,,,,,,,,,
2025-02-10 16:00:00,"351,23",2025-02-17 15:00:00,194,2025-02-10 16:00:00,"102,92",2025-02-10 16:00:00,"109,28",,,,,,,,,,,,,,,,,,
2025-02-11 16:00:00,"350,72",2025-02-19 15:00:00,"223,99",2025-02-11 16:00:00,"102,47",2025-02-11 16:00:00,"109,02",,,,,,,,,,,,,,,,,,
2025-02-12 16:00:00,"351,49",2025-02-20 15:00:00,220,2025-02-12 16:00:00,"103,61",2025-02-12 16:00:00,"109,23",,,,,,,,,,,,,,,,,,
2025-02-13 16:00:00,"355,63",2025-02-21 15:00:00,208,2025-02-13 16:00:00,"105,05",2025-02-13 16:00:00,"109,59",,,,,,,,,,,,,,,,,,
2025-02-14 16:00:00,"353,81",2025-02-24 15:00:00,"205,7",2025-02-14 16:00:00,"104,04",2025-02-14 16:00:00,"110,38",,,,,,,,,,,,,,,,,,
2025-02-18 16:00:00,"356,73",2025-02-25 15:00:00,223,2025-02-18 16:00:00,"103,78",2025-02-18 16:00:00,"109,56",,,,,,,,,,,,,,,,,,
2025-02-19 16:00:00,"355,23",2025-02-26 15:00:00,"225,86",2025-02-19 16:00:00,104,2025-02-19 16:00:00,"111,35",,,,,,,,,,,,,,,,,,
2025-02-20 16:00:00,"350,49",2025-02-27 15:00:00,"230,41",2025-02-20 16:00:00,"97,21",2025-02-20 16:00:00,"110,55",,,,,,,,,,,,,,,,,,
2025-02-21 16:00:00,"348,53",2025-02-28 15:00:00,"230,41",2025-02-21 16:00:00,"94,78",2025-02-21 16:00:00,"108,66",,,,,,,,,,,,,,,,,,
2025-02-24 16:00:00,"349,86",2025-03-03 15:00:00,209,2025-02-24 16:00:00,"93,67",2025-02-24 16:00:00,"111,2",,,,,,,,,,,,,,,,,,
2025-02-25 16:00:00,"352,09",2025-03-05 15:00:00,219,2025-02-25 16:00:00,"97,69",2025-02-25 16:00:00,"110,53",,,,,,,,,,,,,,,,,,
2025-02-26 16:00:00,"350,63",2025-03-06 15:00:00,"216,5",2025-02-26 16:00:00,"96,2",2025-02-26 16:00:00,"111,83",,,,,,,,,,,,,,,,,,
2025-02-27 16:00:00,"355,74",2025-03-07 15:00:00,229,2025-02-27 16:00:00,"96,79",2025-02-27 16:00:00,"111,31",,,,,,,,,,,,,,,,,,
2025-02-28 16:00:00,"362,71",2025-03-10 14:00:00,"228,82",2025-02-28 16:00:00,"98,61",2025-02-28 16:00:00,"113,8",,,,,,,,,,,,,,,,,,
2025-03-03 16:00:00,"361,82",2025-03-11 14:00:00,"226,78",2025-03-03 16:00:00,"97,59",2025-03-03 16:00:00,"112,79",,,,,,,,,,,,,,,,,,
2025-03-04 16:00:00,"352,23",2025-03-18 14:00:00,"222,99",2025-03-04 16:00:00,"94,97",2025-03-04 16:00:00,"109,01",,,,,,,,,,,,,,,,,,
2025-03-05 16:00:00,"352,68",2025-03-19 14:00:00,221,2025-03-05 16:00:00,"95,98",2025-03-05 16:00:00,"109,31",,,,,,,,,,,,,,,,,,
2025-03-06 16:00:00,"344,16",2025-03-20 14:00:00,"224,97",2025-03-06 16:00:00,"94,64",2025-03-06 16:00:00,"105,43",,,,,,,,,,,,,,,,,,
2025-03-07 16:00:00,"345,32",2025-03-25 14:00:00,221,2025-03-07 16:00:00,"91,72",2025-03-07 16:00:00,"105,51",,,,,,,,,,,,,,,,,,
2025-03-10 16:00:00,"341,48",2025-03-28 14:00:00,"227,01",2025-03-10 16:00:00,"87,82",2025-03-10 16:00:00,"103,08",,,,,,,,,,,,,,,,,,
2025-03-11 16:00:00,"332,14",2025-03-31 14:00:00,"228,5",2025-03-11 16:00:00,"87,44",2025-03-11 16:00:00,"97,9",,,,,,,,,,,,,,,,,,
2025-03-12 16:00:00,"332,84",2025-04-03 14:00:00,"218,51",2025-03-12 16:00:00,"85,2",2025-03-12 16:00:00,"98,76",,,,,,,,,,,,,,,,,,
2025-03-13 16:00:00,"328,55",2025-04-04 14:00:00,220,2025-03-13 16:00:00,"84,5",2025-03-13 16:00:00,"96,87",,,,,,,,,,,,,,,,,,
2025-03-14 16:00:00,"331,8",2025-04-07 14:00:00,217,2025-03-14 16:00:00,"85,35",2025-03-14 16:00:00,"98,64",,,,,,,,,,,,,,,,,,
2025-03-17 16:00:00,"334,55",2025-04-15 14:00:00,215,2025-03-17 16:00:00,"87,46",2025-03-17 16:00:00,"99,36",,,,,,,,,,,,,,,,,,
2025-03-18 16:00:00,"334,77",2025-04-16 14:00:00,"216,07",2025-03-18 16:00:00,"85,59",2025-03-18 16:00:00,"99,35",,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,"339,87",2025-04-24 14:00:00,216,2025-03-19 16:00:00,"86,33",2025-03-19 16:00:00,"100,29",,,,,,,,,,,,,,,,,,
2025-03-20 16:00:00,"339,5",2025-04-28 14:00:00,"212,06",2025-03-20 16:00:00,"85,81",2025-03-20 16:00:00,"98,86",,,,,,,,,,,,,,,,,,
2025-03-21 16:00:00,"335,66",2025-04-29 14:00:00,214,2025-03-21 16:00:00,"85,98",2025-03-21 16:00:00,"99,46",,,,,,,,,,,,,,,,,,
2025-03-24 16:00:00,"343,87",2025-05-05 14:00:00,216,2025-03-24 16:00:00,"87,49",2025-03-24 16:00:00,"100,18",,,,,,,,,,,,,,,,,,
2025-03-25 16:00:00,"344,62",2025-05-09 14:00:00,220,2025-03-25 16:00:00,"84,76",2025-03-25 16:00:00,"101,61",,,,,,,,,,,,,,,,,,
2025-03-26 16:00:00,"344,18",2025-05-12 14:00:00,221,2025-03-26 16:00:00,"85,21",2025-03-26 16:00:00,"100,78",,,,,,,,,,,,,,,,,,
2025-03-27 16:00:00,"349,86",2025-05-14 14:00:00,222,2025-03-27 16:00:00,"85,63",2025-03-27 16:00:00,"100,45",,,,,,,,,,,,,,,,,,
2025-03-28 16:00:00,"342,85",2025-05-15 14:00:00,"220,01",2025-03-28 16:00:00,"85,15",2025-03-28 16:00:00,"98,07",,,,,,,,,,,,,,,,,,
2025-03-31 16:00:00,"350,46",2025-05-22 14:00:00,220,2025-03-31 16:00:00,"87,79",2025-03-31 16:00:00,"98,7",,,,,,,,,,,,,,,,,,
2025-04-01 16:00:00,"346,35",2025-05-27 14:00:00,220,2025-04-01 16:00:00,"88,83",2025-04-01 16:00:00,"97,68",,,,,,,,,,,,,,,,,,
2025-04-02 16:00:00,"346,33",2025-05-29 14:00:00,216,2025-04-02 16:00:00,"89,76",2025-04-02 16:00:00,"97,88",,,,,,,,,,,,,,,,,,
2025-04-03 16:00:00,"339,39",2025-05-30 14:00:00,220,2025-04-03 16:00:00,"87,26",2025-04-03 16:00:00,"88,84",,,,,,,,,,,,,,,,,,
2025-04-04 16:00:00,"313,13",2025-06-03 14:00:00,215,2025-04-04 16:00:00,"83,19",2025-04-04 16:00:00,"83,53",,,,,,,,,,,,,,,,,,
2025-04-07 16:00:00,"312,32",2025-06-04 14:00:00,220,2025-04-07 16:00:00,"83,83",2025-04-07 16:00:00,"83,3",,,,,,,,,,,,,,,,,,
2025-04-08 16:00:00,"308,27",2025-06-12 14:00:00,212,2025-04-08 16:00:00,"81,79",2025-04-08 16:00:00,"81,72",,,,,,,,,,,,,,,,,,
2025-04-09 16:00:00,"332,43",2025-06-16 14:00:00,210,2025-04-09 16:00:00,"89,6",2025-04-09 16:00:00,"91,44",,,,,,,,,,,,,,,,,,
2025-04-10 16:00:00,"324,61",2025-06-20 14:00:00,202,2025-04-10 16:00:00,"90,61",2025-04-10 16:00:00,"85,23",,,,,,,,,,,,,,,,,,
2025-04-11 16:00:00,"333,4",2025-06-24 14:00:00,215,2025-04-11 16:00:00,"92,8",2025-04-11 16:00:00,"84,89",,,,,,,,,,,,,,,,,,
2025-04-14 16:00:00,"335,18",2025-06-25 14:00:00,"214,55",2025-04-14 16:00:00,"94,73",2025-04-14 16:00:00,"84,66",,,,,,,,,,,,,,,,,,
2025-04-15 16:00:00,"335,81",2025-07-08 14:00:00,"215,45",2025-04-15 16:00:00,"93,97",2025-04-15 16:00:00,"85,01",,,,,,,,,,,,,,,,,,
2025-04-16 16:00:00,"331,33",2025-07-09 14:00:00,"214,4",2025-04-16 16:00:00,"91,19",2025-04-16 16:00:00,"82,77",,,,,,,,,,,,,,,,,,
2025-04-17 16:00:00,"329,61",2025-07-11 14:00:00,215,2025-04-17 16:00:00,"93,22",2025-04-17 16:00:00,"84,81",,,,,,,,,,,,,,,,,,
2025-04-21 16:00:00,"320,1",2025-07-14 14:00:00,"218,5",2025-04-21 16:00:00,"92,41",2025-04-21 16:00:00,84,,,,,,,,,,,,,,,,,,
2025-04-22 16:00:00,"331,4",2025-07-15 14:00:00,217,2025-04-22 16:00:00,"94,85",2025-04-22 16:00:00,"86,09",,,,,,,,,,,,,,,,,,
2025-04-23 16:00:00,"334,37",2025-07-16 14:00:00,217,2025-04-23 16:00:00,"94,96",2025-04-23 16:00:00,"87,29",,,,,,,,,,,,,,,,,,
2025-04-24 16:00:00,"335,71",2025-07-17 14:00:00,"216,7",2025-04-24 16:00:00,"95,84",2025-04-24 16:00:00,"90,01",,,,,,,,,,,,,,,,,,
2025-04-25 16:00:00,"335,17",2025-07-21 14:00:00,"216,7",2025-04-25 16:00:00,"95,09",2025-04-25 16:00:00,"90,28",,,,,,,,,,,,,,,,,,
2025-04-28 16:00:00,"337,51",2025-07-24 14:00:00,"214,23",2025-04-28 16:00:00,"95,22",2025-04-28 16:00:00,"90,16",,,,,,,,,,,,,,,,,,
2025-04-29 16:00:00,"341,52",2025-07-25 14:00:00,215,2025-04-29 16:00:00,"96,04",2025-04-29 16:00:00,"91,17",,,,,,,,,,,,,,,,,,
2025-04-30 16:00:00,"345,5",2025-07-31 14:00:00,"218,5",2025-04-30 16:00:00,"97,25",2025-04-30 16:00:00,"90,95",,,,,,,,,,,,,,,,,,
2025-05-01 16:00:00,"342,45",2025-08-01 14:00:00,218,2025-05-01 16:00:00,"97,41",2025-05-01 16:00:00,"90,81",,,,,,,,,,,,,,,,,,
2025-05-02 16:00:00,"347,6",2025-08-11 14:00:00,218,2025-05-02 16:00:00,"98,75",2025-05-02 16:00:00,"92,49",,,,,,,,,,,,,,,,,,
2025-05-05 16:00:00,"348,64",2025-08-12 14:00:00,"220,29",2025-05-05 16:00:00,"99,33",2025-05-05 16:00:00,"92,11",,,,,,,,,,,,,,,,,,
2025-05-06 16:00:00,"347,7",2025-08-15 14:00:00,"220,29",2025-05-06 16:00:00,"98,55",2025-05-06 16:00:00,"92,17",,,,,,,,,,,,,,,,,,
2025-05-07 16:00:00,"349,85",2025-08-18 14:00:00,224,2025-05-07 16:00:00,"98,83",2025-05-07 16:00:00,"102,09",,,,,,,,,,,,,,,,,,
2025-05-08 16:00:00,"351,27",2025-08-27 14:00:00,222,2025-05-08 16:00:00,"97,43",2025-05-08 16:00:00,"105,12",,,,,,,,,,,,,,,,,,
2025-05-09 16:00:00,"352,54",,,2025-05-09 16:00:00,"96,72",2025-05-09 16:00:00,"105,94",,,,,,,,,,,,,,,,,,
2025-05-12 16:00:00,"355,85",,,2025-05-12 16:00:00,"96,75",2025-05-12 16:00:00,"110,49",,,,,,,,,,,,,,,,,,
2025-05-13 16:00:00,"356,14",,,2025-05-13 16:00:00,"95,88",2025-05-13 16:00:00,"111,38",,,,,,,,,,,,,,,,,,
2025-05-14 16:00:00,"356,46",,,2025-05-14 16:00:00,"96,83",2025-05-14 16:00:00,"112,94",,,,,,,,,,,,,,,,,,
2025-05-15 16:00:00,"362,3",,,2025-05-15 16:00:00,"96,35",2025-05-15 16:00:00,"112,22",,,,,,,,,,,,,,,,,,
2025-05-16 16:00:00,"365,12",,,2025-05-16 16:00:00,"98,24",2025-05-16 16:00:00,"113,42",,,,,,,,,,,,,,,,,,
2025-05-19 16:00:00,"367,9",,,2025-05-19 16:00:00,"98,12",2025-05-19 16:00:00,"112,66",,,,,,,,,,,,,,,,,,
2025-05-20 16:00:00,"366,84",,,2025-05-20 16:00:00,"97,8",2025-05-20 16:00:00,"112,36",,,,,,,,,,,,,,,,,,
2025-05-21 16:00:00,"358,3",,,2025-05-21 16:00:00,"96,43",2025-05-21 16:00:00,"110,46",,,,,,,,,,,,,,,,,,
2025-05-22 16:00:00,"357,97",,,2025-05-22 16:00:00,"96,43",2025-05-22 16:00:00,"110,46",,,,,,,,,,,,,,,,,,
2025-05-23 16:00:00,"353,54",,,2025-05-23 16:00:00,"96,34",2025-05-23 16:00:00,"109,72",,,,,,,,,,,,,,,,,,
2025-05-27 16:00:00,"359,3",,,2025-05-27 16:00:00,"97,58",2025-05-27 16:00:00,"112,36",,,,,,,,,,,,,,,,,,
2025-05-28 16:00:00,"359,73",,,2025-05-28 16:00:00,"97,24",2025-05-28 16:00:00,"111,52",,,,,,,,,,,,,,,,,,
2025-05-29 16:00:00,"362,4",,,2025-05-29 16:00:00,"97,1",2025-05-29 16:00:00,"112,02",,,,,,,,,,,,,,,,,,
2025-05-30 16:00:00,"365,19",,,2025-05-30 16:00:00,"98,72",2025-05-30 16:00:00,"113,04",,,,,,,,,,,,,,,,,,
2025-06-02 16:00:00,"365,32",,,2025-06-02 16:00:00,"99,77",2025-06-02 16:00:00,"112,95",,,,,,,,,,,,,,,,,,
2025-06-03 16:00:00,"365,86",,,2025-06-03 16:00:00,"99,98",2025-06-03 16:00:00,"113,6",,,,,,,,,,,,,,,,,,
2025-06-04 16:00:00,368,,,2025-06-04 16:00:00,"99,35",2025-06-04 16:00:00,"113,49",,,,,,,,,,,,,,,,,,
2025-06-05 16:00:00,"366,77",,,2025-06-05 16:00:00,"97,96",2025-06-05 16:00:00,"112,53",,,,,,,,,,,,,,,,,,
2025-06-06 16:00:00,"370,22",,,2025-06-06 16:00:00,"97,47",2025-06-06 16:00:00,"113,9",,,,,,,,,,,,,,,,,,
2025-06-09 16:00:00,"366,66",,,2025-06-09 16:00:00,"97,45",2025-06-09 16:00:00,"115,66",,,,,,,,,,,,,,,,,,
2025-06-10 16:00:00,"370,7",,,2025-06-10 16:00:00,"97,32",2025-06-10 16:00:00,"118,73",,,,,,,,,,,,,,,,,,
2025-06-11 16:00:00,"373,31",,,2025-06-11 16:00:00,"95,8",2025-06-11 16:00:00,"119,52",,,,,,,,,,,,,,,,,,
2025-06-12 16:00:00,"371,4",,,2025-06-12 16:00:00,"94,83",2025-06-12 16:00:00,"118,61",,,,,,,,,,,,,,,,,,
2025-06-13 16:00:00,"352,85",,,2025-06-13 16:00:00,"94,44",2025-06-13 16:00:00,"117,94",,,,,,,,,,,,,,,,,,
2025-06-16 16:00:00,"355,48",,,2025-06-16 16:00:00,"94,29",2025-06-16 16:00:00,"119,48",,,,,,,,,,,,,,,,,,
2025-06-17 16:00:00,"357,84",,,2025-06-17 16:00:00,"94,25",2025-06-17 16:00:00,"118,13",,,,,,,,,,,,,,,,,,
